tweet_id,tweet_time,tweet_text,location,retweets
1445785896624742400,2021-10-06 16:19:53,Wonder what happened to the 95% effective that they originally sold us on🤔Pfizer COVID-19 Vaccine's Effectiveness Falls Below 50 Percent After 5 Months: Study. https://t.co/wE3AUYW7O7,"Cape May Court House, NJ",0
1445774684058882071,2021-10-06 15:35:20,@Vivalaceecee Wasn’t moderna or J&amp;J or Pfizer just recently approved by the fda ? But had been in approved emergency use and folks been taking it based on the info that had about the vaccine at the time ?,"Roseville, MI",0
1445767169363513348,2021-10-06 15:05:28,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/ah64D9Mhcx,"Arizona, USA",1
1445750782217764881,2021-10-06 14:00:21,"“Fully vaccinated individuals saw 88% effectiveness against coronavirus infection during the first month after vaccination, which fell to 47% after five months.” https://t.co/hGix02oeb4","Connecticut, USA",1
1445748036278177802,2021-10-06 13:49:27,Pfizer saying their vaccine antibodies last around 7 mos.  I have antibodies from natural immunity 15 months later.  They are retooling their vaccine.  I’ll retool you! https://t.co/iXUsKzukYy,"Carmel, IN",0
1445744029858099212,2021-10-06 13:33:32,"The FDA approved the “Comirnaty” version of the Pfizer vaccine, which is not even available in the US. What kind of deception is this??? https://t.co/kJWSJ9ZlQH","Tennessee, USA",0
1445741780909969417,2021-10-06 13:24:35,I took the Pfizer vaccine and the Pfizer Viagra...now both arms are sore. 💪,"Fresno, CA",0
1445719996433408000,2021-10-06 11:58:01,As a diabetic I am getting my third #pfizer booster shot this morning. #christianfrazier #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs #ᴠᴀᴄᴄɪɴᴇᴅᴀʏ💉 #vaccine #booster #veterans #vahospital #diabetes #diabetic https://t.co/UeYLJdNLwT,"Tampa, FL",0
1445698583852769284,2021-10-06 10:32:56,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/IVCai9Tovx,"Manhattan, NY",0
1445689474071945228,2021-10-06 09:56:44,From ABC News:Pfizer COVID vaccine 90% effective at preventing hospitalization despite delta: Studyhttps://t.co/cV968n5J60,"California, USA",0
1445685251225710593,2021-10-06 09:39:58,"@craigsfire @greg_travis @DemDifference @Loretta_Torrago @apoorva_nyc @AlastairMcA30 @ASlavitt @PeterHotez @jhaskinscabrera @JHowardBrainMD For the Pfizer vax trial, I believe only about 2.5% of the 40k participants were over age 75 with co-morbidities. This worked out to about 500 old, sick people getting the vaccine in the trial, even though old, sick people are the ones most likely to take the vaccine.","Manhattan, NY",0
1445650571524853760,2021-10-06 07:22:09,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/RtAKy3YvgN,"Pennsylvania, USA",0
1445630524798554114,2021-10-06 06:02:30,@johnepp38963867 @marissa__larkin Yes it does. From early August: https://t.co/xo7oCicQTb,"Palo Alto, CA",0
1445621065930063877,2021-10-06 05:24:55,"@Greta_GL @VABVOX Got the flu shot last week, but this year Publix is not offering the $10 gift card! 😢  Meanwhile, planning to get my 3rd Pfizer vaccine in another week or two. Good luck, ladies, and stay safe out there. Delta is a nasty bugger. 👾 I know from personal experience.","Sunrise, FL",0
1445598537434030081,2021-10-06 03:55:23,Study: Pfizer vaccine 90% effective against hospitalization at 6 months https://t.co/bizdwC3Qt0,"Clearwater, FL",0
1445593280666693636,2021-10-06 03:34:30,"@WhitmerForNY27 Hi Duane. Let’s settle something off the top. I don’t “spout” what someone tells me to say.As someone running for office, it would be nice for you to acknowledge truth. The Pfizer vaccine is fully approved for 16+. To say otherwise is a lie. Have a good night.","Buffalo, NY",0
1445588379710607364,2021-10-06 03:15:02,"@mikepompeo Jansen, a senior vice president and the head of vaccine research and development at Pfizer, said, “We were never part of the Warp Speed,” adding, “we have never taken any money from the U.S. government, or from anyone.” https://t.co/2Zz6Kzu75Y","Washington, DC",0
1445583448526053381,2021-10-06 02:55:26,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/SmOeO76GIt,"Minneapolis, MN",0
1445578762473537536,2021-10-06 02:36:49,"The immunity conferred by recovering from COVID-19 is better than the protection afforded by COVID-19 vaccines, a prominent vaccine inventor says, citing in part a recent study from Israel.Israeli researchers found that people in the country vaccinated with Pfizer’s COVID-19…..","California, USA",0
1445549346909396992,2021-10-06 00:39:55,"@Twinturbo4 He is lying. The Pfizer vaccine got full approval for 16+. That’s just not up for debate outside the conspiracy-laden, pathetic depths of the internet’s misinformation underground.","Buffalo, NY",0
1445543505703567363,2021-10-06 00:16:43,This is a United States Senator telling a blatantly false and dangerous lie on national TV with no pushback. The Pfizer vaccine IS fully approved for 16+. Still emergency use authorization for those 12-15. The Senator ought to apologize for spreading nonsense. Just incredible. https://t.co/TnBntUoM0e,"Blasdell, NY",5
