tweet_id,tweet_time,tweet_text,location,retweets
1444085201894887430,2021-10-01 23:41:56,@KriegerDunning So over 68% of Pfizer vaccine recipients died?,"Montgomery, AL",0
1444085055698132994,2021-10-01 23:41:21,"@edgardo19798060 @88ZER @LcdoCorona On August 23, Pfizer-BioNTech's Covid-19 vaccine was granted official approval for use in individuals 16 years of age and older by the 🇺🇸 FDA. With official FDA approval, the company was allowed to start marketing the vaccine with an official name, Comirnaty.Aug 30, 2021","Georgia, USA",0
1444063717700816898,2021-10-01 22:16:34,Out of care for myself and love for my neighbor I just received my 3rd Pfizer Covid vaccine shot six months after my 2nd shot. I am 51 with diabetes (under control with Physician care). Thanks @POTUS for leading our government and insuring ALL have access to the vaccine.,Pipkin Building,0
1444052296057462786,2021-10-01 21:31:11,"In vaccine news: @US_FDA advisors plan to meet Oct 14 &amp; 15 on Moderna, J&amp;J boosters and Oct 26 on Pfizer vaccine for kids 5-11 years old!","Arlington, VA",0
1444039574347472904,2021-10-01 20:40:38,The site will be distributing the #Pfizer vaccine tonight. People who get the shot OR show their vaccination card can come into the game for FREE. School officials say this is a great opportunity to help make the vaccine more accessible to people in the county. @wachfox,"South Carolina, USA",1
1444039111791218691,2021-10-01 20:38:47,"Got pfizer vaccine shot #3, a flu shot, and cleared an old penicillin allergy today https://t.co/OL20SA1Vqo","New York, USA",0
1444012850654040066,2021-10-01 18:54:26,"@torstrick @bushido49ers @Noundela1 Pfizer has full approval, the vaccine, itself, is destroyed and cleared rapidly by your body (all of the components are well tested)The only lasting effect is that it triggers proliferation of antigen specific memory cells just like any other vaccine or infection","Gilbert, AZ",0
1444000842554638336,2021-10-01 18:06:43,This isn’t the same type of vaccine as the measles or mumps though where you take the vaccine once and you’re done. The COVID “vaccines” hardly even last 6 months and they don’t stop the spread. This only makes sense when you view it from a Pfizer executive’s perspective. https://t.co/DpeUCn6qLV,"Scottsdale, AZ",0
1443984047701516289,2021-10-01 16:59:59,"Pfizer said get the vaccine or d*e, plebs https://t.co/uh9ilbR5zj","Canby, OR",0
1443982077599236096,2021-10-01 16:52:09,"I was able to match it with the doctor's bill, which had more detail, and how I determined I was again getting billed for my daughter's @pfizer COVID VACCINE by our insurance. 10/","Camarillo, CA",0
1443972006366515208,2021-10-01 16:12:08,GOT MY PFIZER BOOSTER VACCINE LETS FUCKING GOOOOOO!!!!!!!!!,"Del Rey Oaks, CA",0
1443949418248540171,2021-10-01 14:42:23,I got my third dose of the Pfizer vaccine and I think I got ripped off. Three doses and my testicles are the same size and I still can’t stick a spoon on my forehead. #vaccinate,"Bay Shore, NY",0
1443942985566150660,2021-10-01 14:16:49,Did you get your second Pfizer shot at least 6 months ago?Any of these apply?-over 65?-at high risk for severe disease from COVID-19?-at high risk for exposure because of where you live or work?👉 Pfizer Booster Time! 🕰 Learn more:  https://t.co/uGmSrx8nwF,"Raleigh, NC",2
1443933243905126401,2021-10-01 13:38:06,"The Durham Public Library HAS confirmation that the DHHS Mobile Equity COVID-19 Vaccine Van will be at the library TODAYFriday, October 1stfrom 10:00 am until 2:00 pm.Walk-ins are welcome.Open to the public ages 12+Pfizer, Moderna and J&amp;J vaccinations will be available https://t.co/zCz3vQeVdE","New Hampshire, USA",0
1443920564142415931,2021-10-01 12:47:43,@Homeoffree61 Waiting for the Moderna booster. From what my RN daughter told me is that Moderna vaccine has responded better than the Pfizer vaccine in fighting the Delta variant. I'm due in October for the 3rd dose.,"New York, USA",1
1443908577769377793,2021-10-01 12:00:06,"@The_real_H3JB You are exceedingly lazy and expect me to do your work for you‘used for ""stabilizing"", and the reason it's used in the Pfizer and Moderna vaccines is that the little piece of genetics that's creating the response we want is very unstable’https://t.co/QBf5xwxr6U","Marana, AZ",0
1443841191963869188,2021-10-01 07:32:20,@JeffMooradian @SweetBlackRain @soledadobrien An anti parasitic doesn't treat a virus! And I will take my 3rd Pfizer vaccine this week. I beat Covid but had long hauler symptoms. They mostly resolved after 2nd shot. Ignorant ideology is keeping this country sick!,"California, USA",0
1443815673986232325,2021-10-01 05:50:56,"@GovKathyHochul Congratulations, I also got my Pfizer vaccine for Covid-19 a couple days ago. I feel better than before I had it. So, I took one for the team and got Pfizer vaccinated. It even covers the Delta strain that has been breaking out. So i'm Gucci now on that. Stay classy New York.","Manhattan, KS",0
1443759834919211011,2021-10-01 02:09:03,@pfizer @YouTube Your idea of infodemic has actually turned into Propaganda. And that's on you. You rely on govt to push your vaccine. Why no marketing?,"Schoolcraft, MI",0
1443756563559235586,2021-10-01 01:56:03,"Yup - this checks out, fits with the cumulative data we saw in our study.Physiologic Response to the Pfizer-BioNTech COVID-19 Vaccine Measured Using Wearable Devices: Prospective Observational Study JMIR Form Res 2021;5(8):e28568 https://t.co/wR9ZJBJTqa https://t.co/2noBQX4TfE","Philadelphia, PA",2
1443712586550165514,2021-09-30 23:01:18,@FulgentGenetics @ #JohnMuirMiddleSchool #jmms #Burbank giving EUA Pfizer Biontech 💉 saying yes @US_FDA apprv'd 😳 NO INFORMED VACCINE CONSENT FORMS or PRODUCT INFO INSERT SHEET on hand. NOT FDA-approved Comirnaty. PARENTS WERE CLUELESS AND STILL INJECTED THEIR KIDS! WOW! 🚨 https://t.co/lpA6N4aazY,John Muir Middle School,0
1443710518536069120,2021-09-30 22:53:05,Yep…Got my third shot of @Pfizer #COVID19 vaccine 💉 and still #WearAMask https://t.co/LFNPdKmjR3,"Novi, MI",0
1443686102309785605,2021-09-30 21:16:03,The CDC recommends that certain folx receive a #COVID19 booster shot at least 6 months after their initial 2-dose Pfizer vaccine. #SMCISD in partnership w/ @ManoAmigaSM and @Walgreens pharmacies is hosting vaccine clinics from 6:30-8:30 p.m. at Rattler Stadium on Oct. 15 &amp; 29. https://t.co/Z8MiAlnPY7,"San Marcos, TX",2
1443651201590075401,2021-09-30 18:57:22,@GeorgeWBush_43 Remember when George started the journey to become the man he is today. Those pesky voices from above that gave you advice on the process or tried to teach you lessons. Well the annoying girl voice went right away right after I got the Pfizer covid-19 vaccine mixture.,"Manhattan, KS",0
1443650491209113607,2021-09-30 18:54:33,@GeorgeWBush_43 I always forget to ask how Mr. George W. Bush is doing. I hope to find him in a fair mood today and hope a nice tall glass of sweet tea on this sunny day will help him with a slice of lemon. I got my Pfizer  Covid 19 vaccine shot and I'm doing great. I recommend it as well.,"Manhattan, KS",0
1443647742866165764,2021-09-30 18:43:38,1/ My experience getting the Pfizer booster. I signed up on California's vaccine portal (https://t.co/WHw2lbfBsy). I checked the box for frontline workers (coach/teacher). I selected an appointment with a local clinic (Urgent Care plus Telehealth). Two days later I got the shot. https://t.co/hsZ09NJyQm,"Napa, CA",0
