tweet_id,tweet_time,tweet_text,location,retweets
1448797788351967232,2021-10-14 23:48:04,@mcq1818 @moderna_tx He said that the J&amp;J &amp; Pfizer vaccine had reports that it was producing blood clots in patients that were on blood thinners like me.,"Palm Coast, FL",0
1448770672587649026,2021-10-14 22:00:19,As someone who has gotten J&amp;J vaccine. How long until government tells me that one isn't good enough and I need Pfizer? How do boosters work for J&amp;J when only Pfizer CEO is the one raking in the money. All absolutely bullshit.,"Wisconsin, USA",0
1448729686218088451,2021-10-14 19:17:27,"TONIGHT: Virginia’s vaccine coordinator says Moderna and J &amp; J COVID-19 boosters could be available in about two weeks, if approved. Dr. Avula is also talking about the potential to mix and match vaccines and what it means for you on @NBC12 News starting at 4. https://t.co/YLb5uOEhv9","Richmond, VA",4
1448700824914255872,2021-10-14 17:22:46,Protect your community join us on Oct 26th for a conversation about COVID-19 and the vaccine.Join the Zoom event on Oct 26th:🔗 https://t.co/BFr8v0yUxvWebinar ID: 816 4980 2304Passcode: 311771☎️Or join by telephone: +1 253 215 8782 https://t.co/LIn9ZuGpbD,"August, CA",0
1448692604921696262,2021-10-14 16:50:07,@clayhenly Yet there’s those that are exempt from some. And at no point do you provide vaccine records to go on Liberty. At no point did I provide them to fly to France and train around Europe for 12 days. It’s not ever been done. Period.,"Virginia, USA",0
1448690595891793920,2021-10-14 16:42:08,FYI. C.J. and I ended up buying a rapid covid test from CVS. We paid top dollars for the V.I.P. experience concert. It doesn't make it any more right for Cresent Ballroom asking for -covid test or vaccine passports. That is discrimination and violates many laws.,"Phoenix, AZ",2
1448680812312924167,2021-10-14 16:03:15,"@WhiteHouse So if they are so successful why need a booster? What about natural immunity?         What is diff between moderne, Pfizer and J&amp;J?What about ivermectin?Why make someone get a vaccine?                                What about the million plus immigrants unvaccinated?","New Hampshire, USA",0
1448583369734959104,2021-10-14 09:36:03,"@KyrieIrving I know you get a million messages, but if by the grace of God you actually see this just want to say I understand the hesitancy to the new vaccine (mRNA) &amp; in general (Tuskegee). I'm hoping you know the J&amp;J vaccine is NOT mRNA! It's old-school vax. Please consider!","Minneapolis, MN",0
1448545366127755265,2021-10-14 07:05:02,"@Phreckles @raiii462 @NathanMackBrown @Bellamy11111 You’re right. The technology is not new but the actual vaccine itself is, isn’t it? And there are differences among the J&amp;J, Moderna, and Pfizer.","Palm Springs, CA",0
1448485158588276738,2021-10-14 03:05:48,"People who received a J.&amp;J. vaccine may be better off with a Moderna or Pfizer booster, a study finds. @nytimes https://t.co/x3HrRHLS7g","San Francisco, CA",0
1448450535837798400,2021-10-14 00:48:13,A booster of J&amp;J Covid-19 vaccine showed signs of significantly bolstering immune defensesData was limited and had to rely on J&amp;J’s own analysis.FDA will meet on Friday to decide about J&amp;J booster https://t.co/BoSVKReX3q,"Bronx, NY",0
