tweet_id,tweet_time,tweet_text,location,retweets,vaccine
1.44104E+18,23/09/2021 13:56,"@CaptinDeckerSTR Minimal side effects for me: arm was sore for a few days, and I was really fatigued for a bit, but that was it. I had the Moderna 2-shot vaccine .",Arizona,0,Moderna
1.44103E+18,23/09/2021 13:22,"@kirstiealley And for those of us with weak immune systems, the Moderna vaccine made me worse! They have you fill out a questionnaire before they vaccinate you, nut they don't read it. They don't care. I have had Covid 3 times!!! 2 times after the vaccine. I don't recommend it, and I never wil",Wisconsin,0,Moderna
1.441E+18,23/09/2021 11:35,Final analysis of US-funded Moderna Covid vaccine trial shows 98% efficacy against severe disease.https://t.co/Z8xOu4NJJ0,New Jersey,0,Moderna
1.44093E+18,23/09/2021 06:34,Got the results of my covid antibody test today as I've had the vaccine for a full year now (due to that moderna trial) Result...I got all them antibodies. They are legion. Tell your resistant folks to get the damn vaccine.,California,14,Moderna
1.44089E+18,23/09/2021 03:54,@miller2275 Moderna is be vaccine I received. I don't think they've have authorized a booster yet,Kentucky,0,Moderna
1.44085E+18,23/09/2021 01:23,"@Steph_Rothstein None for me post 36 after after 2nd round of Moderna. Thankfully, don’t know anybody with any issue post vaccine of any of the three.",Florida,0,Moderna
1.44079E+18,22/09/2021 21:42,"You've heard a lot about #COVID19 vaccine boosters (3rd shots) lately. Here's what you need to know: Currently, only those who have moderately to severely compromised immune systems &amp; who completed the Moderna or Pfizer two-dose series are eligible for a booster. https://t.co/vv4r48ocaJ",Louisiana,3,Moderna
1.44074E+18,22/09/2021 18:19,"CDC PANEL DISCUSSION: 22k people took part in the 3rd dose trial. Graph below shows us participants from @moderna_tx &amp; @pfizer.Most people felt pain, fatigue, muscle pain, headache, &amp; fever after dose 3.98% of the participants took the same vaccine as their first 2.@wfaa https://t.co/kQ1ZEsoD5q",Texas,2,Moderna
1.44073E+18,22/09/2021 17:39,A series of studies found that the Moderna vaccine seemed to be more protective as the months passed than the Pfizer-BioNTech vaccine. Here’s why. https://t.co/QgzPKGGIYw,Indiana,0,Moderna
1.44069E+18,22/09/2021 15:06,Moderna gang: OUR TIME HAS FINALLY COME! 😎I guess we know who the truly superior vaccine really is… sorry P***** folks! 🤷🏻‍♂️🤷🏻‍♂️ https://t.co/F6zaq1Osmm,New York,2,Moderna
1.44054E+18,22/09/2021 05:12,"It probably cost .50¢ to make the vaccine, and the probably sell them to the money wasting gov for $500. The question is how many of them own stock in Pfizer and moderna",Arizona,0,Moderna
1.44052E+18,22/09/2021 03:16,MY BIGGEST FEAR IS LOSEING MY ONE AND ONLY FRIEND! COVID19 ALMOST KILLED HER LAST YEAR JUST BEFORE VACCINE WERE OUT! NOW SHE STILL WORKS IN MEMORY CARE FOR ELDERLY AND TODAY SHE GOT THE MODERNA BOOSTER GOD I HOPE THAT WONT KILL HER EITHER IM 57 SHE IS 60 10 MORE YEAR LORD TY!,Nevada,0,Moderna
1.4405E+18,22/09/2021 02:28,@treehouse1776 @mubazieric @POTUS Pfizer(which all my folks took) had nothing to do with the federal government. Entirely private endeavor.  Your vote paid for Moderna and Johnson &amp; Johnson.  I wouldn't take a Trump vaccine...sorry. 🤣🤣🤣,Alabama,0,Moderna
1.44046E+18,21/09/2021 23:47,"@efox70 @karen3678 @ashishkjha @WSJ Actually, I believe there were more people in the mRNA trials than in the shingles vaccine trial. 2 Moderna shots, and I feel great. Also volunteered for a clinical trial to help get us out of this mess…a recombinant protein booster from Sanofi. What are you doing to help?",Massachusetts,0,Moderna
1.44045E+18,21/09/2021 22:40,It’s crazy the accuser finally wants to speak up right after nicki Minaj spoke out against the vaccine … Pfizer and Moderna working overtime to embarrass Nicki Minaj https://t.co/rqT4bljEaO,California,0,Moderna
1.44044E+18,21/09/2021 22:20,I went and got my booster dose of the Covid-19 vaccine this afternoon ☀️🚙😷 #Covid_19 #Mask #CovidVaccine #BoosterShot #Moderna #Fall #FallDays #FirstDayofFall #September21st #SeptemberSun #Sunshine #Vaccinated #VaccinesSaveLives https://t.co/Q6ZAXxTEtQ,California,0,Moderna
1.44044E+18,21/09/2021 22:20,I went and got my booster dose of the Covid-19 vaccine this afternoon ☀️🚙😷 #Covid_19 #Mask #CovidVaccine #BoosterShot #Moderna #Fall #FallDays #FirstDayofFall #September21st #SeptemberSun #Sunshine #Vaccinated #VaccinesSaveLives https://t.co/rMoV3wyiPP,California,0,Moderna
1.44042E+18,21/09/2021 20:54,Moderna COVID-19 vaccine #2 complete! Ages 7 &amp; 9. Clearly they weren’t interested in taking a picture 😝 https://t.co/xg3JNBW305,Arizona,0,Moderna
1.44036E+18,21/09/2021 16:53,@thedailybeast @JoshMankiewicz He could have died after getting the vaccine too. I got Covid TWICE after I got that Fiasco Moderna vaccine!!!,Wisconsin,0,Moderna
1.44034E+18,21/09/2021 15:39,Editorial: Dump COVID vaccine religious exemptions. There is no Church of Moderna Disbelievers  https://t.co/0QVxycE8kT,Minnesota,0,Moderna
1.4403E+18,21/09/2021 12:57,"J&amp;J's vaccine gives 100% protection from severe COVID-19 after a 2nd dose, study says — comparable to the Pfizer or Moderna shots https://t.co/CBfZRwICbd via @businessinsider",New York,0,Moderna
1.44029E+18,21/09/2021 12:13,"@aliciajthomps0n I’m 63, and I got the Moderna vaccine. After getting the shot, I had to wait 15 minutes for possible reactions. After that I drove home. So happy! When I got home, I went to bed waiting for sickness to come. Woke up two hours later, feeling fine. I got up and prepared dinner.",Nevada,0,Moderna
1.44016E+18,21/09/2021 04:00,"Got my first #Shingles #vaccines today! Next month my second one. Then I’ll get my #Moderna #Covid #Booster #Vaccine in Dec. I have never had any adverse reaction to any vaccine I’ve had in my life! I trust #Science, I protect myself &amp; others by getting them. #GetVaccinated",California,0,Moderna
1.44016E+18,21/09/2021 03:36,@kmz397 Yes…I am still in the trial and they just asked to let them know so they could record it. Another friend who is in the trial went ahead with 2 Moderna shots. My AZ vaccine card was good for a trip to Canada but Hawaii doesn’t accept it (for example) so maybe practical to get 2.,Oklahoma,0,Moderna
1.44016E+18,21/09/2021 03:25,"@lucypearl41 I got Moderna, husband got Pfizer. The best one for you (barring known allergy to any of the vaccine ingredients) is the one you can get soonest. Be well!",North Carolina,0,Moderna
1.44008E+18,20/09/2021 22:18,@aliciajthomps0n I got both vaccine doses of Moderna. Had very mild symptoms after second dose: sore arm (applied cold compresses to reduce soreness); mild headache for a day and tiredness. You can do this. Relax your arm before the shot and you won’t feel the very thin needle.,Oregon,0,Moderna
1.44007E+18,20/09/2021 21:31,@aliciajthomps0n My husband and I received the two Moderna vaccine shots in March &amp; April. They do not hurt at all and he had no side effects from either shot. I had no side effects from the 1st shot &amp; mild flu-like symptoms from the 2nd one. The symptoms only lasted about 12 hours.,Pennsylvania,0,Moderna
1.44005E+18,20/09/2021 20:41,"Got your flu shot? Need a dose of the Moderna vaccine? Here's when they'll be available at a @JCLS_tweets branch near you.This story is free to read. For all of our stories, subscribe here: https://t.co/DgL8JdUF03https://t.co/daxwnKIeB0",Oregon,2,Moderna
1.44003E+18,20/09/2021 18:56,"@NeonGlamBritcom Richie, I was issued Moderna. The first vaccine I had no side effects. Not even a sore arm. The second one, I was feverish and achy for a day and a half afterwards. Nothing major. I will take a booster as soon as I can.",Oklahoma,0,Moderna
1.44002E+18,20/09/2021 18:20,"@chipfranklin Yes, my husband Eugene and I are both fully vaccinated with the Moderna covid19 vaccine",Ohio,0,Moderna
1.43999E+18,20/09/2021 16:44,@aliciajthomps0n The first night I got sick from the moderna vaccine the second shot no problems,Pennsylvania,0,Moderna
1.43999E+18,20/09/2021 16:37,@mitchellreports GoodAfternoon!. I’m a disabled veteran who received both injections for COVID-19 in the beginning of the year; both the injections were Moderna. Can A person who HAD Moderna receive Phizer’s vaccine for the booster?,Michigan,0,Moderna
1.43999E+18,20/09/2021 16:23,@Laquintablaylo2 It looks like we’re very close to an answer for this: https://t.co/zqI5M4IeUCHonestly it sounds like they are getting their shit together but if they don’t.. I doubt it’s bad to get two doses of another vaccine after the 8 months of JJ is up.,New York,0,Moderna
1.43999E+18,20/09/2021 16:13,"@RepThomasMassie Why are the unvaccinated AFRAID of a vaccine created UNDER PRESIDENT tRUMP? Far right praised tRump for his push for a vaccine.... tRump gets what he asked for from Pfizer, Moderna, J&amp;J.... pretty much the ONLY thing his term can truly brag about. No vaccine? That’s hypocrisy.",Florida,0,Moderna
1.43996E+18,20/09/2021 14:39,@Laffincrow I have had my moderna vaccine and I have breakthrough covid with mild symptoms feeling less than the second vaccine side effects which is a good sign🕊👊⚡,Michigan,2,Moderna
1.43996E+18,20/09/2021 14:29,@NeonGlamBritcom I had two shots of Moderna vaccine and the only thing that bothered me a little bit which is sore on that was it good luck and I’m glad you’re getting vaccinated,Florida,0,Moderna
1.43992E+18,20/09/2021 12:06,https://t.co/MKKvvSokyz moderna vaccine at Realvalue patients pharmacy. https://t.co/zGHuJoNFuI,New York,0,Moderna
1.43987E+18,20/09/2021 08:48,"@jkn2k @junstin10 @TwitterMoments I got the moderna vaccine and I'm still here. So your point isn't that valid, bud.",Oregon,0,Moderna
1.43979E+18,20/09/2021 03:06,"Dr. James Hildreth, a member of FDA expert panel, said he “[has] a serious concern of myocarditis in young people.” The FDA had previously issued warnings that, Pfizer &amp; Moderna vaccines, both built on messenger RNA tech, R causing myocarditis ….  https://t.co/Bisq0yGTo4",Florida,0,Moderna
1.43967E+18,19/09/2021 19:03,@privatelynda @ruth_schleifer @tomricks1 @chrisrock I don’t believe you have to wait for the “3rd” or in your case 2nd shot if you’re at risk and in the category of needing the additional immunity. You should be able to walk into a Walgreens or CVS and tell them you’re at risk and need the 3rd shot.  https://t.co/TgOZoA0hMO,California,0,Moderna
1.43961E+18,19/09/2021 15:17,my blood oxygen is high no thanks to the Moderna vaccine. It been a rough week with only one shot. ó @ WSQF 94.5 FM Blink Radio https://t.co/6YKngo8aJi,Florida,0,Moderna
1.43961E+18,19/09/2021 15:16,@CaraVescio @LasVegasLocally And you as well. I’m more exhausted from dealing with the “vaccine-hesitant” (🙄) than I ever was from my Moderna jabs!,Nevada,0,Moderna
1.43959E+18,19/09/2021 14:18,"@bofuskte/@Genetics\\(@Moderna)/#Genetics/@bofuskte/$JessicaMartel69(Justin.Clough)@USCG/justincloughalgbtiq@gmail.com/@USCG/@moderna_RX/#Vaccine/@bofuskte/@Lesbian/#Entomology/#Zoology/@Genetics:Chemistry;Pharmacy,RX.Medical/#Lesbian/@USCG/@RoySocChem/Castleton.ANU.ITTECH@GCC/MD https://t.co/bgLynnZWda",Vermont,0,Moderna
1.43956E+18,19/09/2021 12:00,"@xskinn Not much talk of Sputnik version here. We just have Pfizer, Moderna, and J&amp;J.  Some ppl mix and match on boosters but real problem is getting more than 55% vaccinated.  I grew up in polio era: everybody went and stood in line fir that vaccine.",New Mexico,1,Moderna
1.43955E+18,19/09/2021 11:22,"@Suz_TheChosen Pfizer had the ability to fund FDA study requirements. Moderna was so small before they developed their vaccine they don’t have the money to jump through the hoops. The independent studies are helpful, but not when it comes to the FDA.",Illinois,0,Moderna
1.43946E+18,19/09/2021 05:12,"@Emberdreams1 they give you a different shot when you're pregnant and it probably hit you harder bc it's not one you normally get. maybe your body is just being like whoa wtf is this. 😂 moderna found a way to combine the covid vaccine and the flu vaccine into a single mrna shot, though!",Oregon,0,Moderna
1.43941E+18,19/09/2021 01:50,@minimeadow @LibertyRoundz I broke my arm after getting the vaccine #Moderna #JohnsonNJohnson,Massachusetts,0,Moderna
1.43935E+18,18/09/2021 22:09,"“if it’s good enough for Dolly Parton it’s good enough for the rest of us” - my grandpa, on the Moderna vaccine",New York,0,Moderna
1.4393E+18,18/09/2021 18:50,"Okay, I take my bitching back about why is there like 400% more vaccine in my Moderna shot than Pfizer….😟 https://t.co/WyscmguCZm",Washington,0,Moderna
1.43929E+18,18/09/2021 18:02,Shoutout to the Manhattan Latino community for calling when I lived in NJ and hooking up all of Spanish Harlem with the most effective vaccine: Moderna.,New Jersey,0,Moderna
1.43928E+18,18/09/2021 17:16,"Moderna Covid Vaccine More Effective Than Others In Preventing Hospitalization, CDC Findshttps://t.co/ldksZZ9kZO",Pennsylvania,0,Moderna
1.43927E+18,18/09/2021 17:04,@thehill I really wanted the Johnson &amp; Johnson vaccine but I got Moderna.. Now I'm grateful that's what I got.,Illinois,0,Moderna
1.43926E+18,18/09/2021 15:49,Grateful to have received two doses of Moderna’s Covid vaccine.https://t.co/vkzkR6dxY8 https://t.co/dhLJi4dPeW,Washington,4,Moderna
1.43925E+18,18/09/2021 15:46,"@glenview34 @IDPH @ReadyIllinois hosting vaccine clinic. J&amp;J, Pfizer and Moderna vaccines today (9/18/21) 💉 10am-2pm (east lot) at Springman Middle School https://t.co/OZuuptNtnR",Illinois,0,Moderna
1.43925E+18,18/09/2021 15:09,@RipWheeler1776 @jacobcabe How many would you like ?https://t.co/mu9aWpPvFB,New Jersey,0,Moderna
1.43922E+18,18/09/2021 13:36,"@khinnenkamp @jacobcabe Sorry, I don't take the opinion of a ""pharmaceutical and medical device analyst"" over pharmaceutical research https://t.co/mu9aWpPvFB",New Jersey,0,Moderna
1.4392E+18,18/09/2021 12:23,"The argument of booster shots in my opinion would be solved if we,and the world stepped up manufacturing of tge vaccine itself.but thats me.Again i reiterate mandatory vaccinations as was the case during the smallpox outbreak. To Black folks Dr.Kizzmekia Corbett developed Moderna",Pennsylvania,0,Moderna
1.4392E+18,18/09/2021 12:21,"""CDC recommends that people with moderately to severely compromised immune systems receive an additional dose of mRNA COVID-19 vaccine at least 28 days after a second dose of Pfizer-BioNTech COVID-19 or Moderna COVID-19 vaccine.""Why did this CDC advice become controversial?",Florida,0,Moderna
1.43919E+18,18/09/2021 11:44,"Initially the Pfizer vaccine was 91 percent effective in preventing hospitalization. After 120 days, though, its effectiveness fell to 77 percent. Moderna’s vaccine showed no comparable decrease in protection over the same time frame.",New York,0,Moderna
1.43919E+18,18/09/2021 11:26,@Ag_JordanSilver @MrReaganUSA @Ag_JordanSilver #haveso many friends got vaccines now in heaven Pfizer Moderna Johnson none have to take there own vaccine including house senate all. Gov workers ????,Florida,0,Moderna
1.43918E+18,18/09/2021 10:38,@JacekJasinski @dcummingskg7dro @ZTPetrizzo All three approved vaccines got a pretty good review in this study. https://t.co/RK3tEwhAYG,New York,0,Moderna
1.43917E+18,18/09/2021 10:25,"Moderna's COVID Vaccine Is The Most Effective, CDC Study Finds https://t.co/efUlIfVWD8",Arizona,0,Moderna
1.43909E+18,18/09/2021 04:43,@Momusly @EricTopol Stick with Moderna who appears to have the highest levels of vaccine efficiency when compared to all other manufacturers. My wife just got her full dose Moderna booster (100 mgm) on Wednesday. No side effect but continued arm soreness two days later.,Kansas,0,Moderna
1.43906E+18,18/09/2021 02:37,New study finds Moderna's COVID-19 vaccine is most effective against hospitalizationshttps://t.co/bChtTepsNl,New York,0,Moderna
1.43903E+18,18/09/2021 00:53,"@Covid19VaxData @pfizer_news @moderna_tx If we are going to have vaccine mandate, we can’t exclude #Congress, #NBAPLAYERS #educators etc. Ppl are are deeply suspicious of govt so govt officials ought to be first in line to give the public confidence! https://t.co/ZQO3qwDeG2",Nevada,0,Moderna
1.43898E+18,17/09/2021 21:37,This shit all over the place.https://t.co/mkvVasy0Eg,Maryland,0,Moderna
1.43897E+18,17/09/2021 20:39,"@car_trump @HRoesch @GovRonDeSantis Again, for the 3rd time. You are insinuating that there is a difference in the efficacy of the vaccine with the Delta Variant. No one in the Biden Admin or Dr. Fauci or Pfizer or Moderna or the FDA have said what you are claiming.Therefor you are spreading misinformation",South Carolina,0,Moderna
1.43893E+18,17/09/2021 18:21,Oh and PS... I was vaccinated well before the conception date... So... Infertility is 100% not a side effect of the Moderna vaccine in my clinic study. https://t.co/R1GuickCLn,California,0,Moderna
1.43893E+18,17/09/2021 18:16,"@cnnbrk COVID-19 vaccine effectiveness against COVID-19-associated hospitalization among adults without immunocompromising conditions (21 hospitals in 18 states, March-Aug. 2021)&gt;120 days after full vaxModerna: 92% (87-96)Pfizer: 77% (67-84)&gt;28 days after full vaxJ&amp;J: 68% (49-80) https://t.co/kQWlZitYJm",Florida,1,Moderna
1.43893E+18,17/09/2021 18:09,"Moderna's vaccine is the most effective, but Pfizer and J&amp;J also protect well, CDC-led study sayshttps://t.co/1kZ7u6zqsg",New York,0,Moderna
1.43893E+18,17/09/2021 18:09,@ChrisDokish So much for @pfizer being the cool kids vaccine. Looks like the nerds win with Moderna again. Lol 😆 https://t.co/fkO20k6ara,Texas,0,Moderna
1.43893E+18,17/09/2021 17:57,Another reason why we are glad that we got fully #vaccinated with @moderna_tx. Waiting for our booster shot.https://t.co/2f6d5G9Cvx,Utah,0,Moderna
1.43892E+18,17/09/2021 17:57,"MMWR out today: Among US adults without immunocompromise and conditions vaccine effectiveness against COVID-19 hospitalization during March 11 through August 25, 2021 was higher for the Moderna vaccine at 93% than the Pfizer vaccine at 88% of the Janssen vaccine at 71%",Georgia,1,Moderna
1.43892E+18,17/09/2021 17:44,Proud to have received the Moderna vaccine! https://t.co/R0irX9kIs2,Ohio,0,Moderna
1.43892E+18,17/09/2021 17:37,"So #TeamModerna here in my arm, and we're the SEC of the vaccines. https://t.co/1leTs7bAMr",Tennessee,0,Moderna
1.43891E+18,17/09/2021 17:13,I give it about 3 months till it’s Pfizer vs moderna vs astra-zeneca vs Johnson &amp; Johnson people. “My vaccine actually works and yours doesn’t provide as good protection” 😂😂 mark my words,Texas,0,Moderna
1.43889E+18,17/09/2021 15:47,@crampell @joncoopertweets CVS vaccinated all their store employees as soon the vaccine was available. I know this cuz my granddaughter got her Moderna shot before I was even eligible. She told me that was store policy cuz lots of high risk people came in to pick up prescriptions.,Massachusetts,0,Moderna
1.43885E+18,17/09/2021 12:42,"@brealovetv @waltgray916 With regards to the @US_FDA meeting today on COVID-19 booster shots, is @pfizer the only booster that would be available by the end of next week, or would other vaccine manufacturers like @moderna_tx &amp; @JNJCares be available too?💉 @ABC10 #MorningBlend10",California,0,Moderna
1.43884E+18,17/09/2021 12:33,Not sayin the second dose of the Moderna vaccine got hands but I ain’t ok rn,Texas,1,Moderna
1.43883E+18,17/09/2021 11:49,Thank you Dr. Corbett for inventing @moderna_tx vaccine 💉💉💉 https://t.co/jRn9686hNR,Nevada,0,Moderna
1.43881E+18,17/09/2021 10:01,@thomaskaine5 I’ve noticed I don’t see trump anymore since I got Moderna Vaccine,California,0,Moderna
1.43874E+18,17/09/2021 05:56,"I am loathe to admit that with this development, Moderna is now the hot people vaccine. #PfizerGang we had a good run. https://t.co/vKONCuzeal",New York,0,Moderna
1.43872E+18,17/09/2021 04:07,@BrianLiberal777 @junkydoodle1 @Sifill_LDF @goaloa I never said that was fine! You want the vaccine... Good for you. Just don't tell me that my Dr is wrong for telling me not to get it and trying to mandate me subsidizing a house in Tuscany for the CEOs of Pfizer or moderna.,Minnesota,0,Moderna
1.4387E+18,17/09/2021 03:11,Need a COVID vaccine? Know someone who does?Moderna &amp; Johnson &amp; Johnson vaccines will be available in the fellowship hall this Sunday from 9am to noon.  Thanks to Family Pharmacy for providing this opportunity to help our community. https://t.co/nbaTnC0Cz0,Oklahoma,0,Moderna
1.43869E+18,17/09/2021 02:40,Don't forget a lot of doctors own stocks in @pfizer @moderna_tx @JNJNews &amp; want to make money 💰🤑 through BIG PHARMA stocks!Why do you think 🤔 they are pushing you &amp; children to receive highly experimental mRNA COVID Vaccine?Many nurses refuse to get it because they know... https://t.co/M79ipHFFKw,Virginia,1,Moderna
1.43868E+18,17/09/2021 01:56,"Moderna sounds like it was named by a 5 year old, Pfizer sounds like a classic British dish, and AstraZeneca sounds like if a vaccine was also a Russian stripper https://t.co/VI2YCSRpPl",North Carolina,0,Moderna
1.43867E+18,17/09/2021 01:03,@SarahBurris Our janitor said the chip from the 1st Moderna shot lodged in his left testicle &amp; he could hear Eric Clapton's guitar. After the 2nd shot it was stereophonic.On Facebook I heard the Johnson &amp; Johnson vaccine makes your testicles all baby powdery.This is nuts! What do I do?!,Oregon,0,Moderna
1.43866E+18,17/09/2021 00:32,"(2/4) The Pfizer-BioNTech vaccine will now be named Comirnaty, the Moderna vaccine will be named SpikeVax, and the AstraZeneca vaccine will be named Vaxzevria. (Copypasta from @GovCanHealth ) https://t.co/ojVd6dOKTQ",Georgia,0,Moderna
1.43858E+18,16/09/2021 19:17,Just received my 3rd dose of the Moderna Vaccine.  I set up an appointment for a booster as soon as I could.  Natural Selection is out in full force lately.  #COVID19 #BoosterShots,California,0,Moderna
1.43856E+18,16/09/2021 17:53,@MedicVet68 J&amp;J breakthrough hospitalisation statistics do not indicate the single shot J&amp;J is more effective at this time than Pfizer or Moderna.The French Ministry of Heath discontinued use of the J&amp;J vaccine for the entire country on 9/5/21.,Arizona,0,Moderna
1.43856E+18,16/09/2021 17:33,@SaltLakeHealth I was vaccinated for polio in Salt Lake City in 1956. Also when the Polio Sugarcube Vaccine came out. I am fully Moderna #COVID19 #vaccinated Waiting for the booster.,Utah,0,Moderna
1.43855E+18,16/09/2021 16:51,"From publicly available data 3rd shots seem warranted at least for &gt;60 but we’ll find out tomorrow if FDA is looking at data from US? I’ve not seen data from Moderna or JnJ vaccines. We also must address global equity, with the hope of our @TexasChildrens vaccine having impact https://t.co/X4dz2dyp7o",Texas,23,Moderna
1.43854E+18,16/09/2021 16:12,Early Moderna vaccine recipients twice as likely to contract Covid https://t.co/b3PcWhj9iv,Mississippi,0,Moderna
1.43854E+18,16/09/2021 16:12,Early Moderna vaccine recipients twice as likely to contract Covid https://t.co/XrxcSNvscx,Mississippi,0,Moderna
1.43846E+18,16/09/2021 10:52,@sirfactant @OccupyDemocrats @MeidasTouch If you get caught you can be arrested https://t.co/no2DgmBBdF,New Jersey,0,Moderna
1.43838E+18,16/09/2021 05:39,"People, go PROTEST THE MANDATE.....Moderna analysis: Those vaccinated last year twice more likely to get COVID-19 than those jabbed recentlyhttps://t.co/68hCnD58J0",California,0,Moderna
1.43837E+18,16/09/2021 05:06,@MJ_SCmogul @QondiNtini @ReignOfApril The Black Woman that helped come up with the Moderna Vaccine! https://t.co/4H7vpGy0Gr,California,0,Moderna
1.43836E+18,16/09/2021 04:22,$MRNA Moderna says its early vaccine recipients are nearly TWICE as likely to get Covid compared to those who got the shot recently,Oregon,0,Moderna
1.43834E+18,16/09/2021 03:10,Moderna analysis: Those vaccinated last year twice more likely to get COVID-19 than those jabbed recentlyThe word SUGGESTS tells it all now let's hear from real scientists who actually are doing the research!https://t.co/Le7FCJRlft,Connecticut,0,Moderna
1.43834E+18,16/09/2021 03:08,@KC_Domino @NICKIMINAJ And today Moderna announces theirs  is no good if you got it more than 8 months ago? Same day FDA says not enough data for boosters? Wise up people and be patient- the most fast tracked Vaccine/Gene altering shot in our history and when did y’all trust the government so much🇺🇸😎,Nevada,0,Moderna
1.43833E+18,16/09/2021 02:43,@ThereGoesTonio there's literally no long term research for any COVID vaccine at all. but studies did note that if u took moderna when it first came out a second outbreak is more likely and plausible,Georgia,0,Moderna
1.43833E+18,16/09/2021 02:22,"Hey everyone!!  I got the Moderna vaccine and now I’m sterile!?! Oh, wait…that was testicular cancer. And that was in 2000. My bad!  @NICKIMINAJ https://t.co/QzG7jxaiw6",Minnesota,0,Moderna
1.43832E+18,16/09/2021 02:04,FDA? BOOSTER NOT NECESSARY Moderna analysis: Those vaccinated last year twice more likely to contract COVID-19https://t.co/68hCnD58J0,California,0,Moderna
1.43831E+18,16/09/2021 00:58,"So this stinks, got my second Moderna vaccine a few weeks ago and now I test Positive for covid!!  Damned if you do damned if you don't!#covid #CovidVaccine",North Carolina,0,Moderna
1.4383E+18,16/09/2021 00:26,@MontCo_PH What vaccine ?  @pfizer @moderna_tx or @JNJNews ?,Texas,0,Moderna
1.43829E+18,16/09/2021 00:09,"With the Delta variant all people are susceptible. The CDC &amp; WHO aren't telling us anything. I did hear that Pfizer is going to give out boosters starting next week. No word from Moderna yet. Remember, it takes 2-3 weeks before the vaccine takes effect. How long do boosters last?",California,0,Moderna
1.43829E+18,15/09/2021 23:42,"@BernieSanders Did you take Pfizer or Moderna vaccine, comrade?",Minnesota,0,Moderna
1.43829E+18,15/09/2021 23:41,@mattyglesias https://t.co/hHCtNtUwzX why it is superior obviously,New Hampshire,0,Moderna
1.43826E+18,15/09/2021 21:46,@moderna_tx Depending on which titer test/study I was in…UT Southwestern or Texas Cares…8-9 months post 2nd immunization I am still exceeding expected ranges. Good Vaccine Good Host…anecdotes I can get behind!,Texas,0,Moderna
1.43825E+18,15/09/2021 21:31,"Moderna releases new data… says its vaccine may offer strongest protection out of the 3 in the U.S.  But says booster will likely still be needed, looking at 1/2 dose for 3rd shot.  💉",Pennsylvania,1,Moderna
1.43825E+18,15/09/2021 21:12,Early Moderna vaccine recipients twice as likely to contract Covid https://t.co/JMplNsYpoe @MailOnline,Alabama,0,Moderna
1.43824E+18,15/09/2021 20:19,@BijanShahir @Tcota7 @BobooTobian @phillymusicgal Moderna was virtually bankrupt (due to class action lawsuit settlement over 1 of their drugs) less than 2 years ago...They've seen a more than 400% valuation increase since the release of their covid vaccine. Yeah that's not a motivator. Sell crazy someplace else.I don't need any,Minnesota,0,Moderna
1.4419E+18,25/09/2021 23:16,We have a vaccine glut in the US and I can literally double dip and be quadruple jabbed with both Pfizer and Moderna no questions asked...or go for the trifecta when J&amp;J becomes available again...why did our president wait so long to share? #GlobalCitizenLive https://t.co/yWL1vjDTIy,Texas,0,Moderna
1.44182E+18,25/09/2021 17:46,"👉 People over 65👉Anyone with underlying health conditions 👉 Frontline workers like doctors, nurses, etc. This ONLY applies to people in those categories who got the #Pfizer vaccine before. ❌ No, you can’t mix vaccines. If you originally got Moderna, you can’t switch.",Virginia,0,Moderna
1.44182E+18,25/09/2021 17:46,"Seeing more confusion about who should get a #COVID19 booster shot and when. The big part is that ONLY #Pfizer’s vaccine has been approved for boosters. And even then, only for certain people. If you’re like me and got #Moderna, we’re still waiting. So who gets a booster? (1/3)",Virginia,0,Moderna
1.44175E+18,25/09/2021 13:00,@wendyp4545 I’m wishing now that I had not got the vaccine. Mine was Moderna.,Tennessee,0,Moderna
1.44174E+18,25/09/2021 12:37,@Retacof Which vaccine did you get? We are waiting on getting our Moderna booster.,New York,0,Moderna
1.44161E+18,25/09/2021 03:46,"@graemedmoffat Fair enough - prolific et al rely on the good will of the participants, which is true from high stake vaccine research (moderna uses remote surveys) to psych. Really it's the same red team versus blue team that the utopia of cyberspace has devolved into...",Massachusetts,0,Moderna
1.44201E+18,26/09/2021 05:58,"@Harvard2H I've read this paper with great interest, Parts 1 and 2. And I read the original paper you and your father wrote about the origins of COVID 19. I've taken the Moderna vaccine and so has my daughter whose 19 years old. Do you think that this vaccine will have adverse effects?",North Carolina,0,Moderna
1.44263E+18,27/09/2021 23:37,Moderna vs. Pfizer: Is There a “Best” mRNA Vaccine? | The Scientist Magazine® https://t.co/LLIjjlVfNF,California,0,Moderna
1.44263E+18,27/09/2021 23:08,@KeithAnliker I'm still waiting on the Moderna vaccine to get approval.,Indiana,0,Moderna
1.44259E+18,27/09/2021 20:23,"@Isabella_art6 For me it was no different than getting my flu shot. I got the Moderna vaccine so I had to get 2 shots. Had no side effects from it. People respond differently. You may have a sore arm, headache, or legs feel heavy, but you'll survive. Don't be afraid. Go get your shot. ❤",Indiana,0,Moderna
1.44249E+18,27/09/2021 14:16,Moderna to recall COVID-19 doses in Japan after stainless steel contaminants found https://t.co/lraRrYBn59,Tennessee,0,Moderna
1.44247E+18,27/09/2021 12:47,I got the Moderna vaccine. Can I get a Pfizer booster? https://t.co/Lis3ryz9DN via @nbcnews,Maryland,1,Moderna
