tweet_id,tweet_time,tweet_text,location,retweets
1442219588855341056,2021-09-26 20:08:39,"@vtfishgirl1 @MarkoSilberhand Yes, it is. Jacob agreed to get the Pfizer vaccine so that he could play ""Fall Ball"" 💪","Plainville, CT",0
1442179094209253377,2021-09-26 17:27:45,Routine Covid Test ✅Flu Shot ✅Pfizer Booster Vaccine ✅#IGotTheShot #GetVaccinated #KaiserPermanente #KPSouthSac @ Kaiser Permanente South Sacramento https://t.co/RU1kek2Xuv,"Sacramento, CA",0
1442176687370768385,2021-09-26 17:18:11,pls us pfizer people were so snobby when we first got the vaccine and now we’re being put in our place 😭 https://t.co/EYcG4idoFt,"Princeton, FL",0
1442147304757207044,2021-09-26 15:21:25,“U.S. health officials late Thursday endorsed booster shots of the Pfizer vaccine for all Americans 65 and older — along with tens of millions of younger people who are at higher risk from the coronavirus because of health conditions or their jobs.” https://t.co/xE0Fb9pnA7,"Portland, ME",0
1442141267689869314,2021-09-26 14:57:26,I’m going to florida on Wednesday and the fda approved third doses of the pfizer BioNTech vaccine Just in time for me to get it tomorrow.,"Chicago, IL",0
1442131030115119105,2021-09-26 14:16:45,Japanese officials discover a unknown ‚white ingredient‘ in the Pfizer vaccine. Pfizer stated in a following press-conference that the vaccine is safe and production follow strict guidelines of safety-standards but also announced a further investigation.,"North Carolina, USA",3
1442130197617201155,2021-09-26 14:13:27,"Our 1st vaccine clinic was such a huge success — but we’re not done yet!We will be back at Townview Magnet Center on Saturday from 10-2 offering 1st, 2nd, and 3rd doses of the FDA-approved Pfizer vaccine. Spread the word (not COVID) and let’s do our part to end this pandemic. https://t.co/JSUWu1RVNL","Dallas, TX",28
1441957567232499717,2021-09-26 02:47:28,@ReturnOfTheFleX @JackPosobiec Intercept a pallet of Pfizer vaccines is a crime! Did you buy them or steal them? He is injecting every day a dosage of the Pfizer Vaccine? Are you crazy?,"Temple, TX",0
1441945620613193732,2021-09-26 02:00:00,"The best thing today was not only getting my Pfizer booster shot, but seeing four younger persons getting their first Covid vaccine shots ahead of me at Walgreens! One mother was with her 16 year old son and said he decided to get vaccine on his own. It was amazing!","Colorado Springs, CO",0
1441937667017506818,2021-09-26 01:28:24,"@MissGizzie No side effects. Just went to Walgreens today and got Pfizer booster. My spouse is a liver transplant and has had no side effects from his three jabs of the Pfizer vaccine. Get the vaccine. Help save lives. Also, please be an organ donor. That too saves lives.❤️✌️🙌🏻","Colorado Springs, CO",0
