tweet_id,tweet_time,tweet_text,location,retweets
1446988070503567364,2021-10-09 23:56:54,This man was coerced by his employer to take the Pfizer vaccine on Thursday and today this was him. WAKE UP people  https://t.co/c2mLHHStqA,"Boston, MA",0
1446969526776696838,2021-10-09 22:43:13,@JackPosobiec Pfizer kills friends and relatives.   THERE IS NO VACCINE ! !,"Sea Bright, NJ",0
1446945373684060161,2021-10-09 21:07:14,"@smsmith619 Oh dear you do love easy to disprove misinformationPfizer was fully approved Aug 23, 2021https://t.co/DXdsoV6BQI","El Cajon, CA",0
1446945019575914496,2021-10-09 21:05:50,"@mrmills1972 My phobia is new, though. I got my two Pfizer &amp; booster third. I did it on principle of the thing, as I am in company of people a lot. But my post-vaccine phobia is legit.","Royal Oak, MI",0
1446943248854011905,2021-10-09 20:58:48,Is my immunity waning? Doctors advise Pfizer vaccine recipients not to worryhttps://t.co/8IDlf1At4W,"Philadelphia, PA",0
1446926691981475843,2021-10-09 19:53:00,Is my immunity waning? Doctors advise Pfizer vaccine recipients not to worryhttps://t.co/7yvAvlMiEo,"Amityville, NY",0
1446923393480134661,2021-10-09 19:39:54,Hey look I got a mild vaccine side effect (at least temporally tightly associated with my booster). And of course someone has already published unilateral upper&gt;lower eyelid edema and redness associated with Pfizer…https://t.co/PzL1PgTLPu https://t.co/tLpY0q3V8R,"Bedford, MA",1
1446906979872616456,2021-10-09 18:34:40,#COVID19 vaccinations are underway at the corner of Michigan and Koeln. The Pfizer vaccine available to anyone age 12 years and older. Be sure to stop by before 3:30pm.Thank you to the Metropolitan Community Church of Greater St. Louis for hosting today's #vaccine clinic! https://t.co/4JXdksACn2,"St Louis, MO",4
1446896123436838924,2021-10-09 17:51:32,Neither can you child in a comatose brain dead state caused by a drive by shooting. I'm 80 and if Pfizer needed volunteers for their vaccine I definitely would have signed up. https://t.co/gTw5oH5b2x,"Ohio, USA",0
1446893009186951173,2021-10-09 17:39:10,I have lots of friends in SE Asia who received the Sinovac vaccine early and still opted for the two dose Pfizer or Moderna vaccine once available. That’s the opposite of vaccine hesitancy.,"Bellingham, WA",0
1446885659789115392,2021-10-09 17:09:57,"Covid vaccine booster 😷💉✔️🎉 Thanks, @pfizer","Waxhaw, NC",0
1446885505954684931,2021-10-09 17:09:21,"@tmbhmltn @CTGOP @CTDems More Than 726,000 COVID Vaccine Injuries Reported to VAERS as CDC, FDA Overrule Advisory Com Recom on 3 Pfizer ShotVAERS data released Friday by the CDC-total of 726,965 reports of adverse events...following COVID vaccines, including 15,386 deaths &amp; 99,410 serious injuries","Stamford, CT",0
1446879387580710913,2021-10-09 16:45:02,Just got the second dose of the Pfizer vaccine &amp; I hit up my ex!!!! Be careful y’all these side affects are insane,"San Fernando, CA",1
1446866954015449090,2021-10-09 15:55:37,two 10-microgram (mcg) doses administered 21 days apart. The dosage is one-third of the adolescent and adult dose.https://t.co/irtAMhoU3K,"Maple Grove, MN",0
1446866738864340994,2021-10-09 15:54:46,A Respected Law Firm Issued Release Saying FDA ‘tried to deceive people’ People That Pfizer-BioNTech COVID Vaccine Was Approved https://t.co/KCc8YcIcZX,"Orion, MI",1
1446856583821004808,2021-10-09 15:14:25,@DrFloydPambrose It is the exact same formulation. The Pfizer vaccine is fully approved for 16+. This is literally the dumbest debate I’ve ever had on Twitter.,"Buffalo, NY",0
1446852837783351302,2021-10-09 14:59:32,TELL US —&gt; The #Pfizer vaccine could soon get FDA approval for children ages 5 to 11. #NWFL parents: Do you plan on getting your child(ren) vaccinated if it does? Why or why not? @weartv,"Ensley, FL",2
1446781529523372033,2021-10-09 10:16:11,"FDA never really approved Pfizer COVID vaccine, Sen. Ron Johnson tells Tucker Carlson - LifeSite https://t.co/B8yDexVB75","Naples, FL",5
1446781244218376193,2021-10-09 10:15:03,@SolomonRex278 @OccupyDemocrats It's not experimentalThe Pfizer vaccine is fully authorized The Moderna is in final stage of full authorizationIf you don't know how the process works or you don't understand you should ask. Don't spread misinformationEspecially when there so many ways to get real info,"El Cajon, CA",1
1446687461657227267,2021-10-09 04:02:23,"@hodgetwins This is so sad what @pfizer is doing just for a profit. Worst part is the Governments , Big business that are in  on it or have been deceived  into believing it's really a vaccine. Crazy.","Mississippi, USA",0
1446681691196514307,2021-10-09 03:39:27,"This man was coerced by his employer to receive the Pfizer vaccine on Saturday. This was him on Sunday… sexually attracted to pumpkins.All I can say is, “Oh my gourd.” https://t.co/I8L5GbxWeT","Seattle, WA",0
1446649241984774145,2021-10-09 01:30:31,"She said the shot of protection will free the family to enjoy a range of activities they had to scale back on to mitigate against exposure. ‘I can get on a plane, I can go to eat at a restaurant, I can go to Disney World.’” https://t.co/gUWpw9hUUo #covid #pfizer #kids #vaccine","Miami, FL",0
1446649240592203777,2021-10-09 01:30:31,"“‘I really have been counting the minutes for when they are able to get the vaccine,’ said Susie Gilden, who is the mother of a 10-year-old and another child who will turn 5 in January.”https://t.co/gUWpw9hUUo #covid #pfizer #kids #vaccine","Miami, FL",0
