tweet_id,tweet_time,tweet_text,location,retweets
1448415080597630978,2021-10-13 22:27:20,Received my 3rd shot of a Moderna today and hoping for some extra protection as a kidney transplant recipient taking a med cloaking the vaccine’s effectiveness. Laid off the med this week under Dr’s care and tried again. https://t.co/n630ZmcWx9,"Los Angeles, CA",0
1448406668220436488,2021-10-13 21:53:54,"J&amp;J Covid vaccine recipients are better off getting Pfizer or Moderna booster, NIH study suggestshttps://t.co/H2uYztGd9j","Amityville, NY",0
1448405035872706560,2021-10-13 21:47:25,"'That preprint study found that a second shot using a messenger RNA vaccine — Moderna — triggered the biggest boost of virus-neutralizing antibodies in Johnson &amp; Johnson recipients, resulting in a 76-fold increase in antibody levels.'https://t.co/Z7LDozNRuW","Los Angeles, CA",0
1448378994517229580,2021-10-13 20:03:56,"MIX &amp; MATCH VAX? A highly anticipated study on “mixing and matching” COVID-19 vaccines found the approach to be safe and effective, though the Moderna and Pfizer-BioNTech vaccines were found to spark a stronger immune response than Johnson &amp; Johnson. https://t.co/LzvsgXZpbs","Dallas, TX",0
1448361915986546695,2021-10-13 18:56:04,@DeItaone Adios MotherF’r Cocktail Vaccine Mix- 3 shots Pfizer- 3 shots Moderna- 3 shots premium Tequila- 3 shots of Vitamin C,"Los Angeles, CA",0
1448350811411476481,2021-10-13 18:11:57,Study of COVID vaccine boosters suggests Moderna or Pfizer works best https://t.co/1VzuTga7Yl,"Alaska, USA",0
1448349138194624515,2021-10-13 18:05:18,"@SarahKarlin @JNJGlobalHealth &amp; @moderna_tx @Pfizer @BioNTech_Group @US_FDA @FDA_Drug_Info - Question: Why would one #MIX #COVID19 #Vaccine?  ~To this day, #Pharmacist do not know nor CAN #disclose what #ingredients are in the #COVID19-19 #Vaccines.🌊🟧@SpeakerPelosi &amp; @GavinNewsom 🟧🌊",Port of Los Angeles,1
1448346843767885828,2021-10-13 17:56:11,"Biden admin warns Moderna to ""step up"" global vaccine supply https://t.co/76gprvKxV3","Tuscaloosa, AL",0
1448278106645700615,2021-10-13 13:23:02,@byron_utah @TheLawyerCraig Wrong. The mRNA is a vaccine. It’s new technology. Not like polio virus grown on Monkey Kidneys but better. This technology will cure many diseases in the future. MD speaking here. I have had the Moderna vaccine and believe people should get it for humanity but not a mandate,"North Carolina, USA",0
1448210523783417856,2021-10-13 08:54:29,"Shouldn’t @moderna_tx be happy that their vaccine is holding up and a booster is NOT needed??!! Instead, they and the govt are pushing for boosters when the science is not overwhelming. I had Moderna back in Feb and happy to see this data! https://t.co/cYntzzPY5p","Dedham, MA",1
1448133916997521409,2021-10-13 03:50:05,As a vaccine supporter I still have to wonder if this is about money https://t.co/NhU2RzM6tT,"Wailuku, HI",0
1448112613007654915,2021-10-13 02:25:26,Getting the vaccine Rn If I die I need you to take my body and burn it to ashes then put it in a firework cannon and shoot me at the CEO of the moderna vaccine No pussy shit y’all better avenge me https://t.co/p2uvwLSIrf,"Los Angeles, CA",0
1448099992351215619,2021-10-13 01:35:17,.@US_FDA staff says Moderna did not meet all criteria for COVID-19 boosters.Possibly because the efficacy of the shot's first two doses has remained strong https://t.co/9avcnYxHWo,"Bronx, NY",3
