tweet_id,tweet_time,tweet_text,location,retweets
1441542190660866051,2021-09-24 23:16:55,3rd booster ✅ &amp; was blessed enough to run into friends 🤗 I never was as cool as this 7th grader 😎 (aka- teenybopper😁) thank you @SAMetroHealth @CDC_eHealth @CDCgov for giving #Teachers the green light on this! #vaccinated #vaccine #COVID19 #Pfizer https://t.co/SaQlseVwCn,"San Antonio, TX",0
1441540203294851072,2021-09-24 23:09:01,The FDA and CDC have approved booster shots of the Pfizer vaccine for those at risk. The CDC says that their recommendations are crucial at this point in the pandemic. #jour3340 https://t.co/zhGQ8rIvJv,"Denton, TX",0
1441521627347529728,2021-09-24 21:55:12,"@ashishkjha What do you think of the relatively low dose in the Pfizer vaccine, vs. Moderna?","Atlanta, GA",0
1441509438683328513,2021-09-24 21:06:46,"The booster drive through site will be open Monday–Friday from 10 am – 6 pm. Bring proof of vaccination, preferably your vaccine card that lists your previous vaccinations. Only Pfizer boosters will be available. Moderna and J&amp;J boosters are not recommended at this time.","Asheville, NC",0
1441508969214844936,2021-09-24 21:04:54,"Individuals who received the 2-dose Pfizer vaccine series and meet the criteria above for the recommended booster of Pfizer may receive their booster at any area Pfizer vaccine provider. Many local pharmacies, grocery stores, &amp; medical providers can provide your booster. #avlnews","Asheville, NC",0
1441503389112696837,2021-09-24 20:42:44,I dedicated today to my boy/pup AtomSuch a good boy he took the Pfizer vaccine like a Champ. ❤️❤️,"McAllen, TX",0
1441503369592406021,2021-09-24 20:42:39,The flu vaccine hasn’t reached over 60% effectiveness in over a decade but you’re telling me the 95% effectiveness of the Pfizer vaccine isn’t “enough for you”? 🥴,"Topeka, KS",1
1441497016283004935,2021-09-24 20:17:25,"@stevecripe57 @FTWTX1 @WHCOVIDResponse @texasdemocrats Doctor on CNN today said that doctors can give Pfizer vaccine (off label) to others, such as those who got Modern or J&amp;J.","Ukiah, CA",0
1441483120058847242,2021-09-24 19:22:11,"@FrshYelGrizzly I rushed to take the jab so that everyone that I came in contact with (coaches, players, parents, family members) knew that I was healthy and vaccinated. The FDA has given FULL AUTHORIZATION to the Pfizer vaccine with 95%+ effectiveness. It’s not that hard.","Monterey Park, CA",0
1441481870198202375,2021-09-24 19:17:13,"@SGVNSports @Coach_Maxie626 The FDA has given FULL AUTHORIZATION for the Pfizer vaccine. If it’s good enough for Nick Saban at Alabama, it’s good enough for everyone playing football. Trust #science! It came through when we needed it then most!","Monterey Park, CA",0
1441474570389704704,2021-09-24 18:48:13,"⚠️⚠️ ANNOUNCEMENT: We will begin giving booster doses of mRNA Pfizer-BioNTech #COVID19 vaccine Monday, Sept. 27, 2021. ⏰ Vaccine Hours:Monday – Thursday 9-6 Friday 9-4:30WALK-INS ONLY! Call 731-240-1771 if you have questions. #ThisIsOurShot #WeCanDoThis https://t.co/aEI1I9iy4o","Jackson, TN",2
1441461832842035203,2021-09-24 17:57:36,@POTUS But those under 65 are expendable??Your vaccine policy is in shambles.#BoostersForAll #COVID19 #Pfizer,"Arlington Heights, IL",0
