tweet_id,tweet_time,tweet_text,location,retweets
1448412123126804481,2021-10-13 22:15:35,@J_MONEY_23_ @not704 @yorgus95 Not even that lol the government isn’t jailing people for not taking the vaccine. Don’t wanna get it? Cool work somewhere else and don’t go to indoor venues. It’s your choice but choices have consequences . That’s not taking away liberties,"Charlotte, NC",0
1448406668220436488,2021-10-13 21:53:54,"J&amp;J Covid vaccine recipients are better off getting Pfizer or Moderna booster, NIH study suggestshttps://t.co/H2uYztGd9j","Amityville, NY",0
1448363201977065475,2021-10-13 19:01:11,@CNBC The FDA needs to offer the J&amp;J Covid vaccine to children!!!,"Mineola, NY",0
1448362598097895427,2021-10-13 18:58:47,"@CNBC The J&amp;J Covid vaccine should be offered to children!!! There are at least 200 cases of myocarditis in young men according to JAMA and 100,000 cases of women with altered menses after Pfizer. I am pro vaccine but pro choice of the type of vaccine","Mineola, NY",0
1448326895376887809,2021-10-13 16:36:55,"J&amp;J vaccine got me having crazy ass dreams 😭😭 Rest In Peace Armando and Ivan, Angel psycho and Alex and Sal were getting their bags together 💰 yuhhh","Santa Ana, CA",0
1448317003383574529,2021-10-13 15:57:36,An F.D.A. analysis suggests that J.&amp;J. has not presented robust evidence for booster shots. https://t.co/plB6UjvuQt,"Tuscaloosa, AL",0
1448275828022841344,2021-10-13 13:13:59,"""Can I please get a second dose of any other vaccine now?""- Every J&amp;J recipient#oneisnotdone https://t.co/2UoKnwr13x","St Paul, MN",0
1448243334493974536,2021-10-13 11:04:52,J&amp;J booster confusion ahead - https://t.co/i20CV7xppv,"Wellington, FL",0
1448160125357858816,2021-10-13 05:34:14,J&amp;J booster confusion aheadData collected by the National Institutes of Health show . people who received .. Johnson &amp; Johnson's coronavirus vaccine have a stronger neutralizing antibody response if they receive an mRNA shot instead of a second J&amp;J onehttps://t.co/BYhdcP8zFg,"Amityville, NY",0
1448147039661879303,2021-10-13 04:42:14,"@juanitos621 @PatriotiSamm @lapublichealth Only if you had Delta virus. Otherwise, you are still quite vulnerable. If u got vaccine, you would have 'super' immunity. Why not get J and J single shot to ensure your immune health?","Long Beach, CA",0
1448133916997521409,2021-10-13 03:50:05,As a vaccine supporter I still have to wonder if this is about money https://t.co/NhU2RzM6tT,"Wailuku, HI",0
