tweet_id,tweet_time,tweet_text,location,retweets
1441426588130701315,2021-09-24 15:37:33,I feel like I won the lottery!!  I got my #PfizerBooster vaccine this week (&amp; no side effects) 😷😷😷😇 Now I feel much more relaxed flying to Texas &amp; North Carolina in a couple weeks (both #COVID hotspots) to see @metheridge concerts at indoor venues !!! https://t.co/XLC2JTxvrr,"San Diego, CA",0
1441411273644707840,2021-09-24 14:36:42,"“The vaccines work. They prevent you from seeing me. If you see me, you have a 50 percent chance of dying. You don't want to see me.""This story by @KeithSharonTN is something everyone should take some time to read. https://t.co/EXjEnKAv9n","Nashville, TN",2
1441395849678913540,2021-09-24 13:35:25,@jrod1227 @FrancineStew @RealCandaceO @PaulaAlquist Or maybe like this showing there is no correlation with adverse side effects and the vaccine? https://t.co/IatFu4gmYh,"Manhattan, NY",0
1441383126651977735,2021-09-24 12:44:51,"For those inquiring minds, I received the third vaccine dose yesterday and the side effects for me personally are a mild headache, a short mild fever, and mild, but annoying, body aches. https://t.co/k12A1rhw43","Altamonte Springs, FL",0
1441374238464569359,2021-09-24 12:09:32,"@VanessaGray158 I've had the shingles vaccine and there are no side effects, this is a lie.","Colorado, USA",1
1441346540748951555,2021-09-24 10:19:28,"7 Southern states account for 70% of US orders for #monoclonalantibodies. Here’s what’s odd:1. It was made in a “lab”2. Experimental drug3. Big Pharma!4, We don’t know “long term” side effects. Yet anti vaxxers are willing to accept this over an #FDA approved vaccine!","Atlanta, GA",2
1441285986718208000,2021-09-24 06:18:51,@LouDella @makaveligangsta @MallardBeakman Now having neurological problems. Just had 2 MRI’s and waiting to hear. Called the CDC to ask about side effects. They said vaccine it’s safe. I had anaphylactic reaction &amp; know of other cases.,"Georgia, USA",0
1441231186777493506,2021-09-24 02:41:06,"@BenRuss18637225 @RobertCPadilla2 @ashishkjha I’m not sure whether long term effects have been ruled out. However, there is a possibility and evidence for long term damage from Covid. I would face the unknown possibility rather than the evident harm (which will certainly affect others whereas vaccine side effects may not)","Louisville, KY",0
1441230550329479171,2021-09-24 02:38:34,@sarahkhan556 I’ve had the Moderna vaccine. I didn’t have any side effects. I got a Moderna booster and my arm was sore for a few days and I was tired for awhile.,"Lewiston, ME",0
1441192142617989122,2021-09-24 00:05:57,"@CaptinDeckerSTR The side effects are minor. Just felt crummy for a day. Meanwhile, a friend of mine has been in the ICU with Covid for over a month. Much, much scarier. Please get the vaccine.","Independence, OR",0
1441185793083469835,2021-09-23 23:40:43,"@sarahkhan556 No side effects, only slight sore arm with both shots of Pfizer vaccine.","Colorado Springs, CO",0
1441158294060482560,2021-09-23 21:51:27,"@CaptinDeckerSTR Don’t ever apologize for asking a valid question. My wife and I are both vaccinated with the Moderne vaccine. My wife is 58 I’m 62 with multiple medical conditions. I experienced 0 side effects, my wife had a little queasiness for a few hrs. Otherwise OK. Be smart &amp; getrdone.","Nebraska, USA",0
1441134691717877766,2021-09-23 20:17:40,"@ChristopherHahn The vaccine is poison. The side effects outweigh the good. I’ll stick with my natural immunity. Thanks, though.","Sandy Springs, GA",0
1441111422876848133,2021-09-23 18:45:12,Muhfuckas ain’t even got primary care doctors…. Or had a physical in yearssssss…. Or he’ll even a dentist but talking bout the “vaccine side effects” I hateeeeeee dumbass smart people 😭😭😭😭😭,"Queens, NY",0
1441108696130490372,2021-09-23 18:34:22,"@SenMannyDiazJr Sir, hospitals are full of COVID patients. They aren’t full of people suffering vaccine side effects. Vaccines work and are safe. You literally have no idea what you are talking about. Also, please get yourself and your family vaccinated. https://t.co/QF7DMzEjFb https://t.co/ZjEQdYHzpu","St Petersburg, FL",0
1441107900349358087,2021-09-23 18:31:12,@VPenttinen @MMAGoddess @MitchellMMA @bsviggy @lthomasnews @Spitfire_NDA @AngieOverkill You guys don’t get it. I’m not against vaccines. I’m against mandating them. This isn’t a side. This is an experimental vaccine given that we have no clue the long term side effects. You guys can be test dummies. It fits the narrative,"Whitney, NV",0
1441106729521930240,2021-09-23 18:26:33,@CaptinDeckerSTR Got the Pfizer vaccine; all 3 shots! (Booster because I am immuno compromised). No side effects whatsoever but also our daughters &amp; son-in-laws were fine by taking Tylenol 6 hours after &amp; another 2 doses. You’ll be fine it’s better than getting Covid. Thanks for getting it!,"Phoenix, AZ",0
1441102828026544130,2021-09-23 18:11:03,@CaptinDeckerSTR I got the Moderna vaccine and had absolutely zero side effects.  I was lucky.  My arm wasn’t even sore.  I took Tylenol before both shots and before bed each time.,"Georgia, USA",0
